"pop1","pop2","pop3","est","se","z","p"
"208","6698","1234","6610",-0.00342768686421937,0.000972149009927148,-3.5258862882309,0.000422068149362798
"209","6698","1234","6625",-0.00740822644847412,0.00126067674753023,-5.87638858493061,4.19313391915797e-09
"210","6698","1234","6626",-0.00674480318443166,0.00131750560939567,-5.11937341012571,3.06552456728937e-07
"211","6698","1234","6627",-0.00652366209641752,0.00119948493985727,-5.43871947003671,5.3664874987037e-08
"212","6698","1234","6628",-0.0056390977443609,0.00129858295704088,-4.34250096521433,1.40869866454479e-05
"213","6698","1234","6629",0.00254312251216276,0.00123366612527853,2.06143498638141,0.0392615599502141
"214","6698","1234","6630",-0.00132684652808492,0.00114346040445684,-1.16037820191526,0.245894857700617
"215","6698","1234","6632",-0.00121627598407784,0.00123134701499897,-0.987760533190438,0.323269940573924
"216","6698","1234","6633",0.00066342326404246,0.00096948686492697,0.684303509457485,0.493783531354402
"217","6698","1234","6634",-0.00221141088014153,0.00113005947427387,-1.95689778324499,0.0503594872482889
"218","6698","1234","6635",-0.00320654577620522,0.00118907432718781,-2.69667396132316,0.00700358053695898
"219","6698","1234","6636",0.00199026979212738,0.00122864128644105,1.61989493116621,0.105254848891522
"220","6698","1234","6637",-0.00143741707209199,0.001112125551749,-1.29249532108261,0.196185665241375
"221","6698","1234","6639",-0.00210084033613445,0.00129035730690715,-1.62810744348784,0.103502105514154
"222","6698","1234","6640",-0.0018796992481203,0.00119572375110909,-1.57201799025635,0.115946379060995
"223","6698","1234","6654",-0.00552852720035382,0.00132417053397401,-4.17508701372623,2.97872176529589e-05
"224","6698","1234","6656",-0.00309597523219814,0.00120425737578446,-2.57085843479381,0.0101446786396814
"225","6698","1234","6694",-0.00409111012826183,0.00098543287783392,-4.15158680036584,3.30177990866178e-05
"226","6698","1234","6698",0,0,NA,NA
"227","6698","1234","6699",-0.00232198142414861,0.00111797074137524,-2.07696081678513,0.0378051758168548
"228","6698","1234","6700",-0.00165855816010615,0.0010370703391997,-1.59927258298222,0.109760048734304
"229","6698","1234","6704",-0.00110570544007076,0.00140333444330916,-0.787912992047306,0.430747601177323
"230","6698","1234","7262",-0.00630252100840336,0.0010837899276526,-5.8152607323581,6.05394495235187e-09
"231","6698","1234","7263",0.000552852720035384,0.00127328893053933,0.434192669688263,0.664148535706482
"232","6698","1234","7267",-0.00740822644847412,0.00120580213979032,-6.14381597445362,8.05621737885275e-10
"233","6698","1234","7268",-0.00674480318443167,0.00140450627015156,-4.80225921932256,1.56885413232035e-06
"234","6698","1234","7269",-0.00265369305616983,0.00113893245334227,-2.32998282591949,0.0198070588376688
"235","6698","1234","7270",-0.00287483414418399,0.00121525735378828,-2.36561756670089,0.0180000272311974
"236","6698","1234","7271",-0.00287483414418399,0.00122298094464679,-2.35067779000782,0.0187392529681915
"237","6698","1234","7272",-0.000884564352056611,0.00113256847023535,-0.781025055264689,0.434787758577676
"238","6698","1234","7274",0.000663423264042458,0.00122582509957174,0.541205482147684,0.588365959270032
"239","6698","1234","7275",0.00154798761609907,0.00126754788149133,1.22124587063156,0.22199294126114
"240","6698","1234","7277",-0.0018796992481203,0.00111160450528848,-1.69097843628521,0.0908409211902518
"241","6698","1234","7278",-0.00232198142414861,0.00131595194617731,-1.76448800497139,0.0776498530984173
"242","6698","1234","7280",0.00110570544007076,0.00132942239821045,0.831718678396849,0.405567755088202
"243","6698","1234","7305",-0.00143741707209199,0.00114864077245563,-1.25140697297294,0.210786034543856
"244","6698","1234","7319",-0.00276426360017691,0.00124227124959059,-2.22516910142445,0.0260698882723961
"245","6698","1234","7328",-0.00287483414418399,0.00110308866283535,-2.60616779143989,0.00915615956993925
"246","6698","1234","7329",-0.00287483414418399,0.00110308866283535,-2.60616779143989,0.00915615956993928
"247","6698","1234","7351",-0.00409111012826183,0.000993120772360923,-4.11944875398803,3.79779873943031e-05
"248","6698","1234","7352",-0.00364882795223352,0.00115128118201064,-3.16936297513442,0.00152773474554551
"249","6698","1234","896",0.00574966828836798,0.00188079283829272,3.05704497130434,0.00223530736938416
"250","6698","1234","907",0.00608137992038921,0.00166306560123461,3.65672882409123,0.000255454375401192
"251","6698","1234","SH-Q1902",-0.00353825740822645,0.00105723931900335,-3.34669487279561,0.000817811747505906
"252","6698","1234","SH-Q1905",-0.00287483414418399,0.00107691584694694,-2.66950677003607,0.007596274173192
"253","6698","180","1178",0.00309597523219814,0.00170435259398427,1.8165109984435,0.069292022347778
