"pop1","pop2","pop3","est","se","z","p"
"71","6699","6558","180",-0.0042016806722689,0.00190824083095146,-2.20186079456958,0.027675143107238
"72","6699","6558","410",-0.00508624502432552,0.00165560846126465,-3.07213036374575,0.00212536881687021
"73","6699","6558","416",-0.00453339230429014,0.00184445547434823,-2.45784859940417,0.0139772085065182
"74","6699","6558","6636",-0.00320654577620522,0.00166070122682323,-1.93083844608162,0.0535030342410466
"75","6699","6558","7274",-0.00353825740822645,0.00169445483285517,-2.08813911095196,0.0367852879139145
"76","6699","6558","7275",-0.0037593984962406,0.0015036078140365,-2.50025203457033,0.0124104979592508
"77","6699","6558","896",-0.00364882795223353,0.00157846810671367,-2.31162602317654,0.0207983012784261
"78","6699","6628","180",-0.00309597523219814,0.00212804291853407,-1.45484623699735,0.14571183450824
"79","6699","6628","410",-0.00541795665634675,0.00184780317278256,-2.93210702100268,0.00336670706931359
"80","6699","6628","416",-0.00453339230429014,0.00220022106323467,-2.06042582722362,0.0393578499491667
"81","6699","6628","6636",-0.00420168067226891,0.00184235234639928,-2.28060646514264,0.02257174439165
"82","6699","6628","7274",-0.00298540468819107,0.00199583414829371,-1.49581802212542,0.134701083607819
"83","6699","6628","7275",-0.00265369305616983,0.00198149493718521,-1.33923786852542,0.180493248117576
"84","6699","6628","896",-0.00386996904024768,0.0018455216205006,-2.0969513427851,0.0359978828317683
"85","6699","7262","180",-0.00342768686421937,0.00202702213543061,-1.69099626703939,0.0908375156136495
"86","6699","7262","410",-0.00497567448031844,0.00200278390843525,-2.48437909819531,0.0129777568173053
"87","6699","7262","416",-0.00464396284829721,0.00212317522610854,-2.18727252993098,0.0287226348415156
"88","6699","7262","6636",-0.00398053958425475,0.002034660024601,-1.95636594621519,0.0504220607354798
"89","6699","7262","7274",-0.00320654577620522,0.00190553864935873,-1.68275032221693,0.0924234355854386
"90","6699","7262","7275",-0.00398053958425475,0.00185836219955832,-2.1419611231873,0.0321966105712719
"91","6699","7262","896",-0.00386996904024768,0.00187040871396766,-2.069049941517,0.0385414004663384
"92","6699","7267","180",-0.00276426360017691,0.00207073047465168,-1.33492196788281,0.181901887034958
"93","6699","7267","410",-0.00386996904024768,0.00178378559729138,-2.1695258926432,0.0300427807712657
"94","6699","7267","416",-0.00320654577620522,0.00204699935599103,-1.56646154617514,0.117240604181614
"95","6699","7267","6636",-0.0033171163202123,0.00183089268079511,-1.81174809152209,0.0700251290558899
"96","6699","7267","7274",-0.00199026979212738,0.00192910732374506,-1.03170506255897,0.302210305090861
"97","6699","7267","7275",-0.00199026979212738,0.0018852843033368,-1.05568682060566,0.291111320369017
"98","6699","7267","896",-0.00276426360017691,0.00186912416886267,-1.4789084889202,0.139164774242928
"99","7269","6553","180",-0.00619195046439628,0.00130751129291987,-4.73567647019608,2.18325635920181e-06
"100","7269","6553","410",-0.0075187969924812,0.00118223242999199,-6.35982976082983,2.01977474909878e-10
"101","7269","6553","416",-0.00773993808049535,0.00109944764050288,-7.03984236753205,1.92457433829187e-12
"102","7269","6553","6636",-0.00807164971251658,0.00108654111952346,-7.42875678378068,1.09623100423046e-13
"103","7269","6553","7274",-0.00884564352056612,0.00117384575836273,-7.53560973198381,4.86058254318615e-14
"104","7269","6553","7275",-0.00862450243255197,0.00119939180647268,-7.19072982323931,6.44458976224924e-13
"105","7269","6553","896",-0.00530738611233967,0.00138276244361992,-3.83824867158347,0.000123914958122826
"106","7269","6556","180",-0.00552852720035382,0.00125748651580288,-4.39649024532401,1.10015302517679e-05
"107","7269","6556","410",-0.0075187969924812,0.00118220267345597,-6.35998984040637,2.01767094107046e-10
"108","7269","6556","416",-0.00696594427244583,0.00125777814677774,-5.53829329146132,3.0543346037564e-08
"109","7269","6556","6636",-0.00762936753648828,0.00129828208533423,-5.8765099069546,4.19006342128651e-09
"110","7269","6556","7274",-0.00818222025652366,0.00131562630287916,-6.21925864405222,4.99509330061084e-10
"111","7269","6556","7275",-0.00773993808049535,0.00143196941850158,-5.40510012329345,6.47722009265127e-08
"112","7269","6556","896",-0.00530738611233967,0.00148562465851918,-3.57249462837396,0.000353596738405292
"113","7269","6557","180",-0.00586023883237505,0.00116123069120065,-5.04657591018016,4.49798230713317e-07
"114","7269","6557","410",-0.00829279080053074,0.00117076317199446,-7.08323510586989,1.40827451159602e-12
"115","7269","6557","416",-0.00773993808049535,0.00123989046748524,-6.24243695993049,4.30805427555183e-10
"116","7269","6557","6636",-0.00818222025652366,0.00127707780260192,-6.40698651237474,1.48423943504159e-10
"117","7269","6557","7274",-0.0089562140645732,0.00127802485786804,-7.00785591879147,2.41997818189488e-12
"118","7269","6557","7275",-0.00873507297655905,0.0012674847820482,-6.89165905601137,5.5145415859173e-12
"119","7269","6557","896",-0.0056390977443609,0.00141155331100598,-3.99495909959082,6.47054223014196e-05
"120","7269","6558","180",-0.00630252100840336,0.00134713347001072,-4.67846813156026,2.89026079885877e-06
"121","7269","6558","410",-0.00818222025652366,0.00124746511456349,-6.55907741306799,5.41416923221855e-11
"122","7269","6558","416",-0.00796107916850951,0.00129776131045516,-6.13447103436715,8.54430093756343e-10
"123","7269","6558","6636",-0.00785050862450243,0.00144112605804468,-5.44748225228403,5.10878109912752e-08
"124","7269","6558","7274",-0.00873507297655905,0.00144826692863832,-6.03139711598047,1.6254819769231e-09
"125","7269","6558","7275",-0.00851393188854489,0.00155763807912868,-5.4659243393096,4.60500742906727e-08
"126","7269","6558","896",-0.00574966828836798,0.00145245232089974,-3.95859348058066,7.53924327891716e-05
"127","7269","6628","180",-0.00663423264042459,0.00145957804845694,-4.54530858931337,5.48548273725675e-06
"128","7269","6628","410",-0.00995134896063688,0.00122002722218883,-8.15666140857361,3.44412143666394e-16
"129","7269","6628","416",-0.00939849624060151,0.00135683034523717,-6.92680280448672,4.30457941121646e-12
"130","7269","6628","6636",-0.0102830605926581,0.00129569536836101,-7.93632580910256,2.08258506051935e-15
"131","7269","6628","7274",-0.00961963732861565,0.00134680181593455,-7.14257822851283,9.15963553815873e-13
"132","7269","6628","7275",-0.00884564352056612,0.00190649435166182,-4.63974284154355,3.48842995259391e-06
"133","7269","6628","896",-0.00740822644847413,0.00129018088482736,-5.74200605170604,9.35614776565737e-09
"134","7269","7262","180",-0.00729765590446706,0.00150901321627453,-4.83604505630745,1.3244791224756e-06
"135","7269","7262","410",-0.00984077841662982,0.00142006266241426,-6.92981984323101,4.2137689499203e-12
"136","7269","7262","416",-0.00984077841662982,0.00136185313605058,-7.22602030727661,4.97353407176869e-13
"137","7269","7262","6636",-0.0103936311366652,0.0013625635172679,-7.62799752447917,2.38428140285227e-14
"138","7269","7262","7274",-0.010172490048651,0.00160947985486794,-6.32035872824623,2.60956801746165e-10
"139","7269","7262","7275",-0.0105042016806723,0.00194558511567548,-5.39899364774146,6.70157465656062e-08
"140","7269","7262","896",-0.00773993808049535,0.00141457064788105,-5.47158114166256,4.46038036717588e-08
"141","7269","7267","180",-0.00740822644847412,0.00154690962622178,-4.78904929085495,1.67573319961582e-06
"142","7269","7267","410",-0.00950906678460857,0.00153358748314381,-6.20053755597643,5.62706299142337e-10
"143","7269","7267","416",-0.00917735515258735,0.0013569141049198,-6.76340169161244,1.34788846183843e-11
"144","7269","7267","6636",-0.0105042016806723,0.00140697775085939,-7.46579089417458,8.28007498962571e-14
"145","7269","7267","7274",-0.00973020787262273,0.00142534303798831,-6.82657270095183,8.69672324509709e-12
"146","7269","7267","7275",-0.00928792569659443,0.00161476525923279,-5.7518736197033,8.8259770295503e-09
"147","7269","7267","896",-0.00740822644847412,0.00150051538314321,-4.93712129292251,7.92841644236188e-07
"148","7270","6553","180",-0.00431225121627598,0.00172768407236107,-2.49597208497895,0.0125612486211639
"149","7270","6553","410",-0.00574966828836798,0.00188855457171947,-3.04448088208173,0.0023308224388013
"150","7270","6553","416",-0.0070765148164529,0.0017292232580206,-4.09230837234587,4.2710015591926e-05
"151","7270","6553","6636",-0.00630252100840336,0.00177249972931784,-3.55572466621981,0.000376938674724009
"152","7270","6553","7274",-0.00762936753648828,0.00141268399057312,-5.40061867154952,6.64114610655851e-08
"153","7270","6553","7275",-0.00729765590446705,0.00146518125313348,-4.98071886250254,6.33485131523363e-07
"154","7270","6553","896",-0.00364882795223352,0.0018523810614217,-1.96980417702666,0.0488608176864114
"155","7270","6556","180",-0.00530738611233967,0.00147805366634035,-3.59079391581276,0.000329672233871739
"156","7270","6556","410",-0.00740822644847412,0.00165093569212686,-4.48728953150822,7.21350146881387e-06
"157","7270","6556","416",-0.00796107916850951,0.00148615488036999,-5.35683008121439,8.46947011644965e-08
"158","7270","6556","6636",-0.0075187969924812,0.00152876668265173,-4.91821091982423,8.7338777409393e-07
"159","7270","6556","7274",-0.00862450243255197,0.00146162196791809,-5.90063821005413,3.62098142419262e-09
"160","7270","6556","7275",-0.00807164971251658,0.00155827800883623,-5.17985216164653,2.22061818889631e-07
"161","7270","6556","896",-0.00530738611233967,0.00156245962826806,-3.39681487848922,0.000681750710307556
"162","7270","6557","180",-0.00475453339230429,0.00172399287708121,-2.75786138998085,0.0058180862468279
"163","7270","6557","410",-0.00729765590446705,0.00190417991701907,-3.83244032732542,0.000126878381161962
"164","7270","6557","416",-0.00785050862450243,0.00173585665040179,-4.52255583586658,6.10973622360553e-06
"165","7270","6557","6636",-0.00718708536045998,0.00182214708713847,-3.94429484380796,8.00351376171695e-05
"166","7270","6557","7274",-0.00851393188854489,0.00137215253074437,-6.20479990218449,5.47665402543909e-10
"167","7270","6557","7275",-0.00818222025652366,0.00146697316464744,-5.57762095020333,2.4383024404757e-08
"168","7270","6557","896",-0.00475453339230429,0.00180717055109728,-2.63092677634517,0.00851523804625737
"169","7270","6558","180",-0.00541795665634675,0.00153624345443777,-3.52675654415048,0.000420683391948888
"170","7270","6558","410",-0.00740822644847412,0.00165313813776623,-4.48131119791618,7.41858444251352e-06
"171","7270","6558","416",-0.00829279080053074,0.00145617568256694,-5.69491092305035,1.23436348982551e-08
"172","7270","6558","6636",-0.0070765148164529,0.00159494721894399,-4.4368332270821,9.12919668673629e-06
"173","7270","6558","7274",-0.00851393188854489,0.00138927155290418,-6.12834249052827,8.87992765308825e-10
"174","7270","6558","7275",-0.00818222025652366,0.00150265080595764,-5.44519074164347,5.17499009293429e-08
"175","7270","6558","896",-0.00508624502432552,0.00149388763459528,-3.4047038790193,0.000662358361465592
"176","7270","6628","180",-0.00442282176028306,0.00136018199163328,-3.25163969784089,0.00114741373464179
"177","7270","6628","410",-0.00785050862450243,0.00164078386090041,-4.78460863223893,1.71320820393892e-06
"178","7270","6628","416",-0.00840336134453782,0.00161943348200397,-5.18907472145076,2.11341585107009e-07
"179","7270","6628","6636",-0.00818222025652366,0.00146614745349362,-5.58076217847432,2.39466888765391e-08
"180","7270","6628","7274",-0.00807164971251658,0.00155194144516358,-5.20100145380536,1.98217551671187e-07
"181","7270","6628","7275",-0.00718708536045997,0.00163534556506256,-4.39484199181169,1.10853356326385e-05
"182","7270","6628","896",-0.00541795665634675,0.00141591837984387,-3.82646113891409,0.00012999866092112
"183","7270","7262","180",-0.00574966828836798,0.00134195458102684,-4.28454760664733,1.83111398086873e-05
"184","7270","7262","410",-0.00840336134453782,0.00161432301833348,-5.20550177944739,1.93473093319004e-07
"185","7270","7262","416",-0.00950906678460858,0.0013741351479845,-6.92003752218689,4.51524034190003e-12
"186","7270","7262","6636",-0.00895621406457319,0.0014595444256638,-6.13630795136636,8.44613579026022e-10
"187","7270","7262","7274",-0.00928792569659443,0.00145910598763175,-6.36549076991281,1.94666281344392e-10
"188","7270","7262","7275",-0.00950906678460857,0.0015686182439387,-6.06206565641612,1.34384331732632e-09
"189","7270","7262","896",-0.00641309155241044,0.00128660472599984,-4.98450800219679,6.2119675090622e-07
"190","7270","7267","180",-0.00541795665634675,0.00151634799824526,-3.57302984711722,0.000352874522167589
"191","7270","7267","410",-0.00762936753648828,0.00166007836957196,-4.59578757023109,4.31117752236928e-06
"192","7270","7267","416",-0.00840336134453782,0.0015918085803362,-5.27912806121638,1.2980006773385e-07
"193","7270","7267","6636",-0.00862450243255197,0.0014122611305693,-6.10687517051139,1.01600638732742e-09
"194","7270","7267","7274",-0.00840336134453782,0.00141202163601661,-5.95129786271842,2.66024431513346e-09
"195","7270","7267","7275",-0.00785050862450243,0.00144575201093897,-5.4300520179832,5.63376283825604e-08
"196","7270","7267","896",-0.0056390977443609,0.00164799415731816,-3.42179474321536,0.000622092573445578
"197","7271","6553","180",-0.00586023883237505,0.00173412403672781,-3.3793654365307,0.000726533642031569
"198","7271","6553","410",-0.00674480318443166,0.00176669543369505,-3.81775095797065,0.000134673768556985
"199","7271","6553","416",-0.00840336134453782,0.00162669408833307,-5.16591374174663,2.3926712349828e-07
"200","7271","6553","6636",-0.0075187969924812,0.00177302894188341,-4.24065102089892,2.22872421274209e-05
"201","7271","6553","7274",-0.00685537372843874,0.00165741979902924,-4.13617221928564,3.5314719361186e-05
"202","7271","6553","7275",-0.00785050862450243,0.00179035768179673,-4.384882811028,1.16048235635557e-05
"203","7271","6553","896",-0.00541795665634675,0.00188737734154839,-2.87062715922079,0.00409658393794456
"204","7271","6556","180",-0.00574966828836798,0.00156644903239322,-3.67051092596587,0.000242066121770732
"205","7271","6556","410",-0.00729765590446705,0.00151025086638252,-4.83208191891125,1.35112634503515e-06
"206","7271","6556","416",-0.00818222025652366,0.00136560180909437,-5.99165891699419,2.07711213096468e-09
"207","7271","6556","6636",-0.00762936753648828,0.00156149155812111,-4.88594862829003,1.02932036510365e-06
"208","7271","6556","7274",-0.00674480318443166,0.00140806555039227,-4.79012016347721,1.66681465141815e-06
"209","7271","6556","7275",-0.0075187969924812,0.00162335736430307,-4.63163389517078,3.62791256624161e-06
"210","7271","6556","896",-0.00597080937638213,0.00159816580586939,-3.73603874795334,0.000186941874596794
"211","7271","6557","180",-0.00497567448031844,0.00161820108468591,-3.07481840631951,0.00210630756965269
"212","7271","6557","410",-0.00696594427244582,0.00169523929208821,-4.1091215293064,3.97167038482972e-05
"213","7271","6557","416",-0.00785050862450243,0.00154978354831485,-5.06555165915823,4.0721932302268e-07
"214","7271","6557","6636",-0.0070765148164529,0.00176201980123428,-4.01613807716341,5.91596028262407e-05
"215","7271","6557","7274",-0.00641309155241044,0.00152417376949547,-4.20758556587237,2.58113681324576e-05
"216","7271","6557","7275",-0.00740822644847412,0.00163605452015729,-4.5281048749903,5.95150434154675e-06
"217","7271","6557","896",-0.0051968155683326,0.00170434378886652,-3.04915921440285,0.00229482826877252
"218","7271","6558","180",-0.00630252100840336,0.00147910841015968,-4.26102709247862,2.03489560763605e-05
"219","7271","6558","410",-0.00773993808049535,0.00176153767062246,-4.39385328487489,1.11358984794464e-05
"220","7271","6558","416",-0.0089562140645732,0.00151625548952022,-5.90679745364493,3.48822184024409e-09
"221","7271","6558","6636",-0.00762936753648828,0.00189180565794023,-4.03284951837761,5.51045684169545e-05
"222","7271","6558","7274",-0.00707651481645289,0.0014777445575041,-4.78872669875033,1.6784288206016e-06
"223","7271","6558","7275",-0.00807164971251658,0.00169511260081092,-4.76171890212793,1.91950932603512e-06
"224","7271","6558","896",-0.00619195046439628,0.00139147996532314,-4.4499027069774,8.5909199068391e-06
"225","7271","6628","180",-0.00586023883237505,0.00165964686162345,-3.5310155237739,0.000413967451523636
"226","7271","6628","410",-0.00873507297655905,0.00175599113944965,-4.97444023510091,6.54364480146206e-07
"227","7271","6628","416",-0.00961963732861565,0.00178919026803449,-5.37653121665104,7.5934538774354e-08
"228","7271","6628","6636",-0.00928792569659443,0.0016949910883821,-5.47963099054397,4.2621380581984e-08
"229","7271","6628","7274",-0.00718708536045997,0.00187807978653947,-3.82682642770083,0.000129805977041358
"230","7271","6628","7275",-0.00762936753648828,0.00224756299617659,-3.39450664985448,0.000687523703269775
"231","7271","6628","896",-0.0070765148164529,0.00164145506084462,-4.31112309149153,1.62427450737593e-05
"232","7271","7262","180",-0.00630252100840336,0.00173448727103313,-3.63365077026442,0.000279439033178718
"233","7271","7262","410",-0.00840336134453782,0.00173433160010525,-4.84530256153313,1.26418874928112e-06
"234","7271","7262","416",-0.00984077841662982,0.00157787013512917,-6.2367480045018,4.46760792216041e-10
"235","7271","7262","6636",-0.00917735515258735,0.00177512576661806,-5.16997461541663,2.34125795081432e-07
"236","7271","7262","7274",-0.0075187969924812,0.00168534589689762,-4.4612782493622,8.14722231032521e-06
"237","7271","7262","7275",-0.00906678460858028,0.00213390951976358,-4.24890770888205,2.14815391553069e-05
"238","7271","7262","896",-0.00718708536045997,0.00154914184423174,-4.63939786225596,3.4942577660655e-06
"239","7271","7267","180",-0.00608137992038921,0.00148718859123655,-4.08917870687316,4.32903244027916e-05
"240","7271","7267","410",-0.00773993808049535,0.00151910217782431,-5.09507404668502,3.48604975343739e-07
"241","7271","7267","416",-0.00884564352056612,0.00147289327285258,-6.00562422519221,1.90597166278652e-09
"242","7271","7267","6636",-0.0089562140645732,0.0016363082297403,-5.47342725642505,4.41414126996448e-08
"243","7271","7267","7274",-0.00674480318443167,0.00154541236755907,-4.36440352492123,1.27470088793575e-05
"244","7271","7267","7275",-0.0075187969924812,0.00178187963424075,-4.21958747830065,2.44749743246e-05
"245","7271","7267","896",-0.00652366209641751,0.00150708960371686,-4.32864912632169,1.50026730846721e-05
"246","7272","6553","180",-0.00254312251216276,0.00103437787963622,-2.45860102214982,0.0139479528633494
"247","7272","6553","410",-0.00398053958425476,0.00122374977418215,-3.25273979062837,0.00114298111889648
"248","7272","6553","416",-0.00486510393631137,0.00117247351310521,-4.14943611257068,3.33295290631434e-05
"249","7272","6553","6636",-0.00386996904024768,0.0010824787262176,-3.57509939596701,0.00035009486470673
"250","7272","6553","7274",-0.00552852720035382,0.000984325424356206,-5.61656446491742,1.94791596024368e-08
"251","7272","6553","7275",-0.0056390977443609,0.000953320616995654,-5.91521639606648,3.3143953706388e-09
"252","7272","6553","896",-0.00232198142414861,0.00125407027905627,-1.85155605943868,0.0640895977267405
"253","7272","6556","180",-0.00320654577620522,0.0010276453142003,-3.1202845299796,0.00180676426700127
"254","7272","6556","410",-0.00530738611233967,0.00120496738353072,-4.40458902446662,1.05984610828751e-05
"255","7272","6556","416",-0.00541795665634675,0.00110078408485131,-4.92190678526985,8.57050363527557e-07
"256","7272","6556","6636",-0.00475453339230429,0.00109711437032358,-4.33367160335525,1.46642874883257e-05
"257","7272","6556","7274",-0.00619195046439628,0.00111436722718056,-5.55647215152085,2.75281616395429e-08
"258","7272","6556","7275",-0.00608137992038921,0.00111699077953927,-5.44443162091064,5.19710631199052e-08
"259","7272","6556","896",-0.00364882795223353,0.0013177002561468,-2.76908798887492,0.00562134518375709
"260","7272","6557","180",-0.00265369305616984,0.00118766461888232,-2.23437914540821,0.0254581367018904
"261","7272","6557","410",-0.0051968155683326,0.00116753036740751,-4.45111811513055,8.54243372473146e-06
"262","7272","6557","416",-0.00530738611233967,0.00116717922290341,-4.54719036133742,5.43668207614123e-06
"263","7272","6557","6636",-0.00442282176028306,0.00110497339160833,-4.00265001299758,6.26369268943855e-05
"264","7272","6557","7274",-0.00608137992038921,0.00103388702522547,-5.88205458818192,4.05204643885292e-09
"265","7272","6557","7275",-0.00619195046439628,0.000852405024869008,-7.26409427882927,3.75546019502027e-13
"266","7272","6557","896",-0.00309597523219814,0.0012743683157196,-2.42941949670959,0.0151230229977061
"267","7272","6558","180",-0.00331711632021229,0.00117107707149296,-2.83253459653465,0.00461805685193899
"268","7272","6558","410",-0.00530738611233967,0.00120016533630011,-4.42221246674343,9.76953150002628e-06
"269","7272","6558","416",-0.00574966828836798,0.000980160559759775,-5.86604738490717,4.46306299090991e-09
"270","7272","6558","6636",-0.00431225121627599,0.00108891829230044,-3.96012377307571,7.49109265640184e-05
"271","7272","6558","7274",-0.00608137992038921,0.0011361485578654,-5.35262741680097,8.66862214135986e-08
"272","7272","6558","7275",-0.00619195046439628,0.00122843090529662,-5.04053621387942,4.64229267242244e-07
"273","7272","6558","896",-0.00342768686421937,0.00116602141022857,-2.93964316105264,0.00328590433521696
"274","7272","6628","180",-0.00320654577620522,0.00119361538085985,-2.68641459185564,0.00722234100929185
"275","7272","6628","410",-0.00663423264042459,0.0011028058879394,-6.01577549864255,1.79027543210571e-09
"276","7272","6628","416",-0.00674480318443167,0.00106288736129551,-6.34573655689223,2.21363761424384e-10
"277","7272","6628","6636",-0.00630252100840336,0.00116187740718445,-5.42442857519374,5.81402321405906e-08
"278","7272","6628","7274",-0.00652366209641752,0.00132838509392853,-4.91097207145303,9.06259967041666e-07
"279","7272","6628","7275",-0.00608137992038921,0.0017146437840773,-3.54673080021794,0.00039004292522575
"280","7272","6628","896",-0.00464396284829721,0.00136399067317694,-3.40468812552856,0.000662396569601232
"281","7272","7262","180",-0.00232198142414861,0.00156662412312055,-1.48215605126995,0.13829877743944
